scenario,severity,repeat,class_label,class_name,precision,recall,f1,support
contiguous_gap,0.2,15,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.2,16,1,Normal mode,0.9820936639118457,0.9753761969904241,0.9787234042553191,731
contiguous_gap,0.2,16,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.2,16,3,Low energy discharge,0.8666666666666667,0.7959183673469388,0.8297872340425532,49
contiguous_gap,0.2,16,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
contiguous_gap,0.2,17,1,Normal mode,0.9820689655172414,0.9740082079343365,0.978021978021978,731
contiguous_gap,0.2,17,2,Partial discharge,0.918918918918919,0.8947368421052632,0.9066666666666666,38
contiguous_gap,0.2,17,3,Low energy discharge,0.8666666666666667,0.7959183673469388,0.8297872340425532,49
contiguous_gap,0.2,17,4,Low-temperature overheating,0.7956989247311828,0.9024390243902439,0.8457142857142858,82
contiguous_gap,0.2,18,1,Normal mode,0.9847856154910097,0.9740082079343365,0.9793672627235214,731
contiguous_gap,0.2,18,2,Partial discharge,0.918918918918919,0.8947368421052632,0.9066666666666666,38
contiguous_gap,0.2,18,3,Low energy discharge,0.8541666666666666,0.8367346938775511,0.845360824742268,49
contiguous_gap,0.2,18,4,Low-temperature overheating,0.8043478260869565,0.9024390243902439,0.8505747126436781,82
contiguous_gap,0.2,19,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
contiguous_gap,0.2,19,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
contiguous_gap,0.2,19,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
contiguous_gap,0.2,19,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
linear_sensor_drift,0.05,0,1,Normal mode,0.984743411927878,0.9712722298221614,0.977961432506887,731
linear_sensor_drift,0.05,0,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.05,0,3,Low energy discharge,0.8541666666666666,0.8367346938775511,0.845360824742268,49
linear_sensor_drift,0.05,0,4,Low-temperature overheating,0.7956989247311828,0.9024390243902439,0.8457142857142858,82
linear_sensor_drift,0.05,1,1,Normal mode,0.983402489626556,0.9726402188782489,0.9779917469050894,731
linear_sensor_drift,0.05,1,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.05,1,3,Low energy discharge,0.7884615384615384,0.8367346938775511,0.8118811881188119,49
linear_sensor_drift,0.05,1,4,Low-temperature overheating,0.8275862068965517,0.8780487804878049,0.8520710059171598,82
linear_sensor_drift,0.05,2,1,Normal mode,0.983402489626556,0.9726402188782489,0.9779917469050894,731
linear_sensor_drift,0.05,2,2,Partial discharge,0.8974358974358975,0.9210526315789473,0.9090909090909091,38
linear_sensor_drift,0.05,2,3,Low energy discharge,0.8333333333333334,0.8163265306122449,0.8247422680412371,49
linear_sensor_drift,0.05,2,4,Low-temperature overheating,0.8,0.8780487804878049,0.8372093023255814,82
linear_sensor_drift,0.05,3,1,Normal mode,0.9834710743801653,0.9767441860465116,0.9800960878517502,731
linear_sensor_drift,0.05,3,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.05,3,3,Low energy discharge,0.8478260869565217,0.7959183673469388,0.8210526315789474,49
linear_sensor_drift,0.05,3,4,Low-temperature overheating,0.8111111111111111,0.8902439024390244,0.8488372093023255,82
linear_sensor_drift,0.05,4,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
linear_sensor_drift,0.05,4,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.05,4,3,Low energy discharge,0.8125,0.7959183673469388,0.8041237113402062,49
linear_sensor_drift,0.05,4,4,Low-temperature overheating,0.8,0.8780487804878049,0.8372093023255814,82
linear_sensor_drift,0.05,5,1,Normal mode,0.9875173370319001,0.9740082079343365,0.9807162534435262,731
linear_sensor_drift,0.05,5,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.05,5,3,Low energy discharge,0.86,0.8775510204081632,0.8686868686868687,49
linear_sensor_drift,0.05,5,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
linear_sensor_drift,0.05,6,1,Normal mode,0.9861111111111112,0.9712722298221614,0.9786354238456237,731
linear_sensor_drift,0.05,6,2,Partial discharge,0.9459459459459459,0.9210526315789473,0.9333333333333333,38
linear_sensor_drift,0.05,6,3,Low energy discharge,0.8541666666666666,0.8367346938775511,0.845360824742268,49
linear_sensor_drift,0.05,6,4,Low-temperature overheating,0.8,0.926829268292683,0.8587570621468926,82
linear_sensor_drift,0.05,7,1,Normal mode,0.9819694868238558,0.9685362517099864,0.9752066115702479,731
linear_sensor_drift,0.05,7,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.05,7,3,Low energy discharge,0.8163265306122449,0.8163265306122449,0.8163265306122449,49
linear_sensor_drift,0.05,7,4,Low-temperature overheating,0.7934782608695652,0.8902439024390244,0.8390804597701149,82
linear_sensor_drift,0.05,8,1,Normal mode,0.984743411927878,0.9712722298221614,0.977961432506887,731
linear_sensor_drift,0.05,8,2,Partial discharge,0.9459459459459459,0.9210526315789473,0.9333333333333333,38
linear_sensor_drift,0.05,8,3,Low energy discharge,0.8571428571428571,0.8571428571428571,0.8571428571428571,49
linear_sensor_drift,0.05,8,4,Low-temperature overheating,0.8064516129032258,0.9146341463414634,0.8571428571428571,82
linear_sensor_drift,0.05,9,1,Normal mode,0.9834710743801653,0.9767441860465116,0.9800960878517502,731
linear_sensor_drift,0.05,9,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.05,9,3,Low energy discharge,0.8913043478260869,0.8367346938775511,0.8631578947368421,49
linear_sensor_drift,0.05,9,4,Low-temperature overheating,0.8111111111111111,0.8902439024390244,0.8488372093023255,82
linear_sensor_drift,0.05,10,1,Normal mode,0.983402489626556,0.9726402188782489,0.9779917469050894,731
linear_sensor_drift,0.05,10,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.05,10,3,Low energy discharge,0.8571428571428571,0.8571428571428571,0.8571428571428571,49
linear_sensor_drift,0.05,10,4,Low-temperature overheating,0.8111111111111111,0.8902439024390244,0.8488372093023255,82
linear_sensor_drift,0.05,11,1,Normal mode,0.9820936639118457,0.9753761969904241,0.9787234042553191,731
linear_sensor_drift,0.05,11,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.05,11,3,Low energy discharge,0.8695652173913043,0.8163265306122449,0.8421052631578947,49
linear_sensor_drift,0.05,11,4,Low-temperature overheating,0.8111111111111111,0.8902439024390244,0.8488372093023255,82
linear_sensor_drift,0.05,12,1,Normal mode,0.981994459833795,0.9699042407660738,0.9759119064005506,731
linear_sensor_drift,0.05,12,2,Partial discharge,0.9459459459459459,0.9210526315789473,0.9333333333333333,38
linear_sensor_drift,0.05,12,3,Low energy discharge,0.8163265306122449,0.8163265306122449,0.8163265306122449,49
linear_sensor_drift,0.05,12,4,Low-temperature overheating,0.8043478260869565,0.9024390243902439,0.8505747126436781,82
linear_sensor_drift,0.05,13,1,Normal mode,0.9833795013850416,0.9712722298221614,0.9772883688919477,731
linear_sensor_drift,0.05,13,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.05,13,3,Low energy discharge,0.8571428571428571,0.8571428571428571,0.8571428571428571,49
linear_sensor_drift,0.05,13,4,Low-temperature overheating,0.7912087912087912,0.8780487804878049,0.8323699421965318,82
linear_sensor_drift,0.05,14,1,Normal mode,0.983402489626556,0.9726402188782489,0.9779917469050894,731
linear_sensor_drift,0.05,14,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.05,14,3,Low energy discharge,0.8367346938775511,0.8367346938775511,0.8367346938775511,49
linear_sensor_drift,0.05,14,4,Low-temperature overheating,0.8111111111111111,0.8902439024390244,0.8488372093023255,82
linear_sensor_drift,0.05,15,1,Normal mode,0.9820193637621023,0.9712722298221614,0.9766162310866575,731
linear_sensor_drift,0.05,15,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.05,15,3,Low energy discharge,0.8163265306122449,0.8163265306122449,0.8163265306122449,49
linear_sensor_drift,0.05,15,4,Low-temperature overheating,0.7888888888888889,0.8658536585365854,0.8255813953488372,82
linear_sensor_drift,0.05,16,1,Normal mode,0.981994459833795,0.9699042407660738,0.9759119064005506,731
linear_sensor_drift,0.05,16,2,Partial discharge,0.9459459459459459,0.9210526315789473,0.9333333333333333,38
linear_sensor_drift,0.05,16,3,Low energy discharge,0.8085106382978723,0.7755102040816326,0.7916666666666666,49
linear_sensor_drift,0.05,16,4,Low-temperature overheating,0.7872340425531915,0.9024390243902439,0.8409090909090909,82
linear_sensor_drift,0.05,17,1,Normal mode,0.9874651810584958,0.9699042407660738,0.9786059351276742,731
linear_sensor_drift,0.05,17,2,Partial discharge,0.8974358974358975,0.9210526315789473,0.9090909090909091,38
linear_sensor_drift,0.05,17,3,Low energy discharge,0.8571428571428571,0.8571428571428571,0.8571428571428571,49
linear_sensor_drift,0.05,17,4,Low-temperature overheating,0.7872340425531915,0.9024390243902439,0.8409090909090909,82
linear_sensor_drift,0.05,18,1,Normal mode,0.9874826147426982,0.9712722298221614,0.9793103448275862,731
linear_sensor_drift,0.05,18,2,Partial discharge,0.9459459459459459,0.9210526315789473,0.9333333333333333,38
linear_sensor_drift,0.05,18,3,Low energy discharge,0.86,0.8775510204081632,0.8686868686868687,49
linear_sensor_drift,0.05,18,4,Low-temperature overheating,0.7872340425531915,0.9024390243902439,0.8409090909090909,82
linear_sensor_drift,0.05,19,1,Normal mode,0.9820193637621023,0.9712722298221614,0.9766162310866575,731
linear_sensor_drift,0.05,19,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.05,19,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
linear_sensor_drift,0.05,19,4,Low-temperature overheating,0.7934782608695652,0.8902439024390244,0.8390804597701149,82
linear_sensor_drift,0.1,0,1,Normal mode,0.9793103448275862,0.9712722298221614,0.9752747252747253,731
linear_sensor_drift,0.1,0,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.1,0,3,Low energy discharge,0.8604651162790697,0.7551020408163265,0.8043478260869565,49
linear_sensor_drift,0.1,0,4,Low-temperature overheating,0.7659574468085106,0.8780487804878049,0.8181818181818182,82
linear_sensor_drift,0.1,1,1,Normal mode,0.9779005524861878,0.9685362517099864,0.9731958762886598,731
linear_sensor_drift,0.1,1,2,Partial discharge,0.9230769230769231,0.9473684210526315,0.935064935064935,38
linear_sensor_drift,0.1,1,3,Low energy discharge,0.78,0.7959183673469388,0.7878787878787878,49
linear_sensor_drift,0.1,1,4,Low-temperature overheating,0.7931034482758621,0.8414634146341463,0.8165680473372781,82
linear_sensor_drift,0.1,2,1,Normal mode,0.9819193324061196,0.9658002735978112,0.9737931034482759,731
linear_sensor_drift,0.1,2,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.1,2,3,Low energy discharge,0.82,0.8367346938775511,0.8282828282828283,49
linear_sensor_drift,0.1,2,4,Low-temperature overheating,0.7741935483870968,0.8780487804878049,0.8228571428571428,82
linear_sensor_drift,0.1,3,1,Normal mode,0.983402489626556,0.9726402188782489,0.9779917469050894,731
linear_sensor_drift,0.1,3,2,Partial discharge,0.9230769230769231,0.9473684210526315,0.935064935064935,38
linear_sensor_drift,0.1,3,3,Low energy discharge,0.8297872340425532,0.7959183673469388,0.8125,49
linear_sensor_drift,0.1,3,4,Low-temperature overheating,0.7912087912087912,0.8780487804878049,0.8323699421965318,82
linear_sensor_drift,0.1,4,1,Normal mode,0.977961432506887,0.9712722298221614,0.9746053534660261,731
linear_sensor_drift,0.1,4,2,Partial discharge,0.918918918918919,0.8947368421052632,0.9066666666666666,38
linear_sensor_drift,0.1,4,3,Low energy discharge,0.8260869565217391,0.7755102040816326,0.8,49
linear_sensor_drift,0.1,4,4,Low-temperature overheating,0.7802197802197802,0.8658536585365854,0.8208092485549133,82
linear_sensor_drift,0.1,5,1,Normal mode,0.9766483516483516,0.9726402188782489,0.9746401644962303,731
linear_sensor_drift,0.1,5,2,Partial discharge,0.918918918918919,0.8947368421052632,0.9066666666666666,38
linear_sensor_drift,0.1,5,3,Low energy discharge,0.8571428571428571,0.7346938775510204,0.7912087912087912,49
linear_sensor_drift,0.1,5,4,Low-temperature overheating,0.7526881720430108,0.8536585365853658,0.8,82
linear_sensor_drift,0.1,6,1,Normal mode,0.9778393351800554,0.9658002735978112,0.9717825189263593,731
linear_sensor_drift,0.1,6,2,Partial discharge,0.8974358974358975,0.9210526315789473,0.9090909090909091,38
linear_sensor_drift,0.1,6,3,Low energy discharge,0.8222222222222222,0.7551020408163265,0.7872340425531915,49
linear_sensor_drift,0.1,6,4,Low-temperature overheating,0.7553191489361702,0.8658536585365854,0.8068181818181818,82
linear_sensor_drift,0.1,7,1,Normal mode,0.9766483516483516,0.9726402188782489,0.9746401644962303,731
linear_sensor_drift,0.1,7,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.1,7,3,Low energy discharge,0.782608695652174,0.7346938775510204,0.7578947368421053,49
linear_sensor_drift,0.1,7,4,Low-temperature overheating,0.7840909090909091,0.8414634146341463,0.8117647058823529,82
linear_sensor_drift,0.1,8,1,Normal mode,0.9847009735744089,0.9685362517099864,0.976551724137931,731
linear_sensor_drift,0.1,8,2,Partial discharge,0.8947368421052632,0.8947368421052632,0.8947368421052632,38
linear_sensor_drift,0.1,8,3,Low energy discharge,0.803921568627451,0.8367346938775511,0.82,49
linear_sensor_drift,0.1,8,4,Low-temperature overheating,0.782608695652174,0.8780487804878049,0.8275862068965517,82
linear_sensor_drift,0.1,9,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
linear_sensor_drift,0.1,9,2,Partial discharge,0.8974358974358975,0.9210526315789473,0.9090909090909091,38
linear_sensor_drift,0.1,9,3,Low energy discharge,0.8043478260869565,0.7551020408163265,0.7789473684210526,49
linear_sensor_drift,0.1,9,4,Low-temperature overheating,0.7912087912087912,0.8780487804878049,0.8323699421965318,82
linear_sensor_drift,0.1,10,1,Normal mode,0.9793388429752066,0.9726402188782489,0.9759780370624571,731
linear_sensor_drift,0.1,10,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.1,10,3,Low energy discharge,0.8222222222222222,0.7551020408163265,0.7872340425531915,49
linear_sensor_drift,0.1,10,4,Low-temperature overheating,0.8021978021978022,0.8902439024390244,0.8439306358381503,82
linear_sensor_drift,0.1,11,1,Normal mode,0.9834254143646409,0.9740082079343365,0.9786941580756013,731
linear_sensor_drift,0.1,11,2,Partial discharge,0.9444444444444444,0.8947368421052632,0.918918918918919,38
linear_sensor_drift,0.1,11,3,Low energy discharge,0.8367346938775511,0.8367346938775511,0.8367346938775511,49
linear_sensor_drift,0.1,11,4,Low-temperature overheating,0.8131868131868132,0.9024390243902439,0.8554913294797688,82
linear_sensor_drift,0.1,12,1,Normal mode,0.979253112033195,0.9685362517099864,0.9738651994497937,731
linear_sensor_drift,0.1,12,2,Partial discharge,0.8947368421052632,0.8947368421052632,0.8947368421052632,38
linear_sensor_drift,0.1,12,3,Low energy discharge,0.8043478260869565,0.7551020408163265,0.7789473684210526,49
linear_sensor_drift,0.1,12,4,Low-temperature overheating,0.7526881720430108,0.8536585365853658,0.8,82
linear_sensor_drift,0.1,13,1,Normal mode,0.9807162534435262,0.9740082079343365,0.9773507206588882,731
linear_sensor_drift,0.1,13,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.1,13,3,Low energy discharge,0.8125,0.7959183673469388,0.8041237113402062,49
linear_sensor_drift,0.1,13,4,Low-temperature overheating,0.8181818181818182,0.8780487804878049,0.8470588235294118,82
linear_sensor_drift,0.1,14,1,Normal mode,0.9765840220385675,0.9699042407660738,0.9732326698695951,731
linear_sensor_drift,0.1,14,2,Partial discharge,0.9459459459459459,0.9210526315789473,0.9333333333333333,38
linear_sensor_drift,0.1,14,3,Low energy discharge,0.875,0.7142857142857143,0.7865168539325843,49
linear_sensor_drift,0.1,14,4,Low-temperature overheating,0.7628865979381443,0.9024390243902439,0.8268156424581006,82
linear_sensor_drift,0.1,15,1,Normal mode,0.9792243767313019,0.9671682626538988,0.9731589814177564,731
linear_sensor_drift,0.1,15,2,Partial discharge,0.9230769230769231,0.9473684210526315,0.935064935064935,38
linear_sensor_drift,0.1,15,3,Low energy discharge,0.8478260869565217,0.7959183673469388,0.8210526315789474,49
linear_sensor_drift,0.1,15,4,Low-temperature overheating,0.7526881720430108,0.8536585365853658,0.8,82
linear_sensor_drift,0.1,16,1,Normal mode,0.9793956043956044,0.9753761969904241,0.9773817683344757,731
linear_sensor_drift,0.1,16,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.1,16,3,Low energy discharge,0.8,0.7346938775510204,0.7659574468085106,49
linear_sensor_drift,0.1,16,4,Low-temperature overheating,0.8202247191011236,0.8902439024390244,0.8538011695906432,82
linear_sensor_drift,0.1,17,1,Normal mode,0.9806362378976486,0.9699042407660738,0.9752407152682255,731
linear_sensor_drift,0.1,17,2,Partial discharge,0.9210526315789473,0.9210526315789473,0.9210526315789473,38
linear_sensor_drift,0.1,17,3,Low energy discharge,0.8372093023255814,0.7346938775510204,0.782608695652174,49
linear_sensor_drift,0.1,17,4,Low-temperature overheating,0.7604166666666666,0.8902439024390244,0.8202247191011236,82
linear_sensor_drift,0.1,18,1,Normal mode,0.9847222222222223,0.9699042407660738,0.9772570640937285,731
linear_sensor_drift,0.1,18,2,Partial discharge,0.9230769230769231,0.9473684210526315,0.935064935064935,38
linear_sensor_drift,0.1,18,3,Low energy discharge,0.851063829787234,0.8163265306122449,0.8333333333333334,49
linear_sensor_drift,0.1,18,4,Low-temperature overheating,0.776595744680851,0.8902439024390244,0.8295454545454546,82
linear_sensor_drift,0.1,19,1,Normal mode,0.9793103448275862,0.9712722298221614,0.9752747252747253,731
linear_sensor_drift,0.1,19,2,Partial discharge,0.9459459459459459,0.9210526315789473,0.9333333333333333,38
linear_sensor_drift,0.1,19,3,Low energy discharge,0.7959183673469388,0.7959183673469388,0.7959183673469388,49
linear_sensor_drift,0.1,19,4,Low-temperature overheating,0.7865168539325843,0.8536585365853658,0.8187134502923976,82
linear_sensor_drift,0.2,0,1,Normal mode,0.9723756906077348,0.9630642954856361,0.9676975945017182,731
linear_sensor_drift,0.2,0,2,Partial discharge,0.8918918918918919,0.868421052631579,0.88,38
linear_sensor_drift,0.2,0,3,Low energy discharge,0.7857142857142857,0.673469387755102,0.7252747252747253,49
linear_sensor_drift,0.2,0,4,Low-temperature overheating,0.7010309278350515,0.8292682926829268,0.7597765363128491,82
linear_sensor_drift,0.2,1,1,Normal mode,0.9724517906336089,0.9658002735978112,0.9691146190803019,731
linear_sensor_drift,0.2,1,2,Partial discharge,0.9090909090909091,0.7894736842105263,0.8450704225352113,38
linear_sensor_drift,0.2,1,3,Low energy discharge,0.782608695652174,0.7346938775510204,0.7578947368421053,49
linear_sensor_drift,0.2,1,4,Low-temperature overheating,0.6842105263157895,0.7926829268292683,0.7344632768361582,82
linear_sensor_drift,0.2,2,1,Normal mode,0.966804979253112,0.9562243502051984,0.9614855570839065,731
linear_sensor_drift,0.2,2,2,Partial discharge,0.9166666666666666,0.868421052631579,0.8918918918918919,38
linear_sensor_drift,0.2,2,3,Low energy discharge,0.7391304347826086,0.6938775510204082,0.7157894736842105,49
linear_sensor_drift,0.2,2,4,Low-temperature overheating,0.6947368421052632,0.8048780487804879,0.7457627118644068,82
linear_sensor_drift,0.2,3,1,Normal mode,0.9698630136986301,0.9685362517099864,0.9691991786447639,731
linear_sensor_drift,0.2,3,2,Partial discharge,0.8888888888888888,0.8421052631578947,0.8648648648648649,38
linear_sensor_drift,0.2,3,3,Low energy discharge,0.8372093023255814,0.7346938775510204,0.782608695652174,49
linear_sensor_drift,0.2,3,4,Low-temperature overheating,0.7142857142857143,0.7926829268292683,0.7514450867052023,82
linear_sensor_drift,0.2,4,1,Normal mode,0.9747545582047685,0.9507523939808481,0.9626038781163435,731
linear_sensor_drift,0.2,4,2,Partial discharge,0.8780487804878049,0.9473684210526315,0.9113924050632911,38
linear_sensor_drift,0.2,4,3,Low energy discharge,0.7037037037037037,0.7755102040816326,0.7378640776699029,49
linear_sensor_drift,0.2,4,4,Low-temperature overheating,0.717391304347826,0.8048780487804879,0.7586206896551724,82
linear_sensor_drift,0.2,5,1,Normal mode,0.9751724137931035,0.9671682626538988,0.9711538461538461,731
linear_sensor_drift,0.2,5,2,Partial discharge,0.8918918918918919,0.868421052631579,0.88,38
linear_sensor_drift,0.2,5,3,Low energy discharge,0.7659574468085106,0.7346938775510204,0.75,49
linear_sensor_drift,0.2,5,4,Low-temperature overheating,0.7472527472527473,0.8292682926829268,0.7861271676300579,82
linear_sensor_drift,0.2,6,1,Normal mode,0.9697802197802198,0.9658002735978112,0.9677861549006168,731
linear_sensor_drift,0.2,6,2,Partial discharge,0.9473684210526315,0.9473684210526315,0.9473684210526315,38
linear_sensor_drift,0.2,6,3,Low energy discharge,0.85,0.6938775510204082,0.7640449438202247,49
linear_sensor_drift,0.2,6,4,Low-temperature overheating,0.7127659574468085,0.8170731707317073,0.7613636363636364,82
linear_sensor_drift,0.2,7,1,Normal mode,0.9733893557422969,0.9507523939808481,0.9619377162629758,731
linear_sensor_drift,0.2,7,2,Partial discharge,0.8857142857142857,0.8157894736842105,0.8493150684931506,38
linear_sensor_drift,0.2,7,3,Low energy discharge,0.6727272727272727,0.7551020408163265,0.7115384615384616,49
linear_sensor_drift,0.2,7,4,Low-temperature overheating,0.6770833333333334,0.7926829268292683,0.7303370786516854,82
linear_sensor_drift,0.2,8,1,Normal mode,0.970873786407767,0.957592339261286,0.9641873278236914,731
linear_sensor_drift,0.2,8,2,Partial discharge,0.8918918918918919,0.868421052631579,0.88,38
linear_sensor_drift,0.2,8,3,Low energy discharge,0.7755102040816326,0.7755102040816326,0.7755102040816326,49
linear_sensor_drift,0.2,8,4,Low-temperature overheating,0.7204301075268817,0.8170731707317073,0.7657142857142857,82
linear_sensor_drift,0.2,9,1,Normal mode,0.9721448467966574,0.9548563611491108,0.9634230503795721,731
linear_sensor_drift,0.2,9,2,Partial discharge,0.8918918918918919,0.868421052631579,0.88,38
linear_sensor_drift,0.2,9,3,Low energy discharge,0.717391304347826,0.673469387755102,0.6947368421052632,49
linear_sensor_drift,0.2,9,4,Low-temperature overheating,0.7070707070707071,0.8536585365853658,0.7734806629834254,82
linear_sensor_drift,0.2,10,1,Normal mode,0.9709944751381215,0.9616963064295485,0.9663230240549828,731
linear_sensor_drift,0.2,10,2,Partial discharge,0.8717948717948718,0.8947368421052632,0.8831168831168831,38
linear_sensor_drift,0.2,10,3,Low energy discharge,0.7380952380952381,0.6326530612244898,0.6813186813186813,49
linear_sensor_drift,0.2,10,4,Low-temperature overheating,0.7052631578947368,0.8170731707317073,0.7570621468926554,82
linear_sensor_drift,0.2,11,1,Normal mode,0.9778085991678225,0.9644322845417237,0.9710743801652892,731
linear_sensor_drift,0.2,11,2,Partial discharge,0.9428571428571428,0.868421052631579,0.9041095890410958,38
linear_sensor_drift,0.2,11,3,Low energy discharge,0.7777777777777778,0.7142857142857143,0.7446808510638298,49
linear_sensor_drift,0.2,11,4,Low-temperature overheating,0.7171717171717171,0.8658536585365854,0.7845303867403315,82
linear_sensor_drift,0.2,12,1,Normal mode,0.9803646563814866,0.9562243502051984,0.9681440443213296,731
linear_sensor_drift,0.2,12,2,Partial discharge,0.875,0.9210526315789473,0.8974358974358975,38
linear_sensor_drift,0.2,12,3,Low energy discharge,0.7551020408163265,0.7551020408163265,0.7551020408163265,49
linear_sensor_drift,0.2,12,4,Low-temperature overheating,0.7142857142857143,0.8536585365853658,0.7777777777777778,82
linear_sensor_drift,0.2,13,1,Normal mode,0.9722222222222222,0.957592339261286,0.9648518263266712,731
linear_sensor_drift,0.2,13,2,Partial discharge,0.8947368421052632,0.8947368421052632,0.8947368421052632,38
linear_sensor_drift,0.2,13,3,Low energy discharge,0.7083333333333334,0.6938775510204082,0.7010309278350515,49
linear_sensor_drift,0.2,13,4,Low-temperature overheating,0.7021276595744681,0.8048780487804879,0.75,82
linear_sensor_drift,0.2,14,1,Normal mode,0.9722222222222222,0.957592339261286,0.9648518263266712,731
linear_sensor_drift,0.2,14,2,Partial discharge,0.9393939393939394,0.8157894736842105,0.8732394366197183,38
linear_sensor_drift,0.2,14,3,Low energy discharge,0.7115384615384616,0.7551020408163265,0.7326732673267327,49
linear_sensor_drift,0.2,14,4,Low-temperature overheating,0.7263157894736842,0.8414634146341463,0.7796610169491526,82
linear_sensor_drift,0.2,15,1,Normal mode,0.9762237762237762,0.9548563611491108,0.9654218533886584,731
linear_sensor_drift,0.2,15,2,Partial discharge,0.9459459459459459,0.9210526315789473,0.9333333333333333,38
linear_sensor_drift,0.2,15,3,Low energy discharge,0.7346938775510204,0.7346938775510204,0.7346938775510204,49
linear_sensor_drift,0.2,15,4,Low-temperature overheating,0.7171717171717171,0.8658536585365854,0.7845303867403315,82
linear_sensor_drift,0.2,16,1,Normal mode,0.9735376044568245,0.9562243502051984,0.9648033126293996,731
linear_sensor_drift,0.2,16,2,Partial discharge,0.8333333333333334,0.9210526315789473,0.875,38
linear_sensor_drift,0.2,16,3,Low energy discharge,0.673469387755102,0.673469387755102,0.673469387755102,49
linear_sensor_drift,0.2,16,4,Low-temperature overheating,0.7252747252747253,0.8048780487804879,0.7630057803468208,82
linear_sensor_drift,0.2,17,1,Normal mode,0.9642365887207703,0.9589603283173734,0.9615912208504801,731
linear_sensor_drift,0.2,17,2,Partial discharge,0.8648648648648649,0.8421052631578947,0.8533333333333334,38
linear_sensor_drift,0.2,17,3,Low energy discharge,0.7111111111111111,0.6530612244897959,0.6808510638297872,49
linear_sensor_drift,0.2,17,4,Low-temperature overheating,0.6593406593406593,0.7317073170731707,0.6936416184971098,82
linear_sensor_drift,0.2,18,1,Normal mode,0.9764216366158114,0.9630642954856361,0.9696969696969697,731
linear_sensor_drift,0.2,18,2,Partial discharge,0.9473684210526315,0.9473684210526315,0.9473684210526315,38
linear_sensor_drift,0.2,18,3,Low energy discharge,0.7272727272727273,0.6530612244897959,0.6881720430107527,49
linear_sensor_drift,0.2,18,4,Low-temperature overheating,0.7525773195876289,0.8902439024390244,0.8156424581005587,82
linear_sensor_drift,0.2,19,1,Normal mode,0.9739368998628258,0.9712722298221614,0.9726027397260274,731
linear_sensor_drift,0.2,19,2,Partial discharge,0.918918918918919,0.8947368421052632,0.9066666666666666,38
linear_sensor_drift,0.2,19,3,Low energy discharge,0.8043478260869565,0.7551020408163265,0.7789473684210526,49
linear_sensor_drift,0.2,19,4,Low-temperature overheating,0.7613636363636364,0.8170731707317073,0.788235294117647,82
